"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma_Hora"
"TIMESTAMP","RECORD","Prom_rad_albedo","Max_rad_albedo","Min_rad_albedo","Max_rad_TOTAL_sup","Max_rad_TOTAL_inf","Max_rad_neta_TOTAL","Max_rad_neta_TOTAL_onda_larga","Max_rad_neta_TOTAL_onda_corta","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Max_Vel_V","Hora_Max_Vel_V","Muestra_de_Dir_V_en_Max_Vel_V","Prom_Temp_aire","Max_Temp_aire","Min_Temp_aire","Prom_RH","Max_RH","Min_RH","Presion_Barometrica","Total_precipitacion"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","m/s","m/s","Grados","Deg C","Deg C","Deg C","%","%","%","mbar","mm"
"","","Avg","Max","Min","Max","Max","Max","Max","Max","WVc","WVc","WVc","Max","TMx","SMM","Avg","Max","Min","Avg","Max","Min","Smp","Tot"
"2023-08-23 06:00:00",135,-0.197,0.013,-0.427,-143.6,-10.45,-129.9,-121.8,-7.817,6.668,262.3,8.79,7.882,"2023-08-23 05:47:00",253.6,-0.176,0.469,-0.886,27.94,32.48,24.96,576.5,0
"2023-08-23 07:00:00",136,-0.099,3.422,-1.692,-131.1,-9.89,-120.9,-124.2,5.793,6.955,268.1,9.61,9.04,"2023-08-23 06:03:00",266.3,-0.127,0.368,-0.674,27.11,30.05,25.23,576.8,0
"2023-08-23 08:00:00",137,0.221,0.433,0.163,147.7,47.99,99.7,-126.2,244.9,6.384,265.2,13.26,7.577,"2023-08-23 07:11:00",265.6,1.586,2.674,0.368,21.12,25.7,17.27,577.3,0
"2023-08-23 09:00:00",138,0.177,0.182,0.172,374.5,113.9,261.6,-145.5,434,6.503,272.1,10.45,7.998,"2023-08-23 08:56:00",277.8,3.516,4.27,2.734,16.41,19.56,13.99,578.4,0
"2023-08-23 10:00:00",139,0.182,0.184,0.18,564.2,180.8,385.2,-174,591,5.604,277.2,15.3,6.849,"2023-08-23 09:57:00",283.2,5.295,6.552,4.33,13.87,16.22,11.06,578.9,0
"2023-08-23 11:00:00",140,0.178,0.182,0.171,734.8,228.1,507.3,-205.3,740.9,5.066,282,15.92,6.902,"2023-08-23 10:40:00",273,7.45,8.27,6.35,12.31,14.67,9.34,579,0
"2023-08-23 12:00:00",141,0.169,0.174,0.164,858,258,613.8,-231.6,849,5.021,277.3,12.73,7.887,"2023-08-23 12:00:00",266.3,9.4,10.06,8.19,11.43,13.74,9.79,578.5,0
"2023-08-23 13:00:00",142,0.163,0.166,0.161,891,268.2,640,-232,875,5.958,278.5,12.83,8.54,"2023-08-23 13:00:00",281.3,10.11,11.12,8.93,12.61,14.71,10.11,578.2,0
"2023-08-23 14:00:00",143,0.162,0.165,0.159,881,271.3,624.3,-241.4,866,4.236,290.4,19.98,7.082,"2023-08-23 13:42:00",270.2,11.05,12.12,10.15,11.91,18.25,10.01,577.8,0
"2023-08-23 15:00:00",144,0.162,0.165,0.158,779.6,252,530.9,-222.2,787.5,2.561,71.33,53.61,4.469,"2023-08-23 14:53:00",77.75,11.77,13.28,10.42,35.4,46.96,11.17,577.3,0
"2023-08-23 16:00:00",145,0.164,0.166,0.161,657.8,214,443.9,-186.4,664.6,3.811,81.7,9.28,4.977,"2023-08-23 15:10:00",83.6,9.12,10.53,7.772,58.59,67.61,42.88,577.2,0
"2023-08-23 17:00:00",146,0.171,0.203,0.136,445.4,157.9,289.4,-114.1,473.6,3.324,81,16.67,4.665,"2023-08-23 16:22:00",66.33,6.856,8.28,5.34,73.5,81.5,64.79,577.5,0
"2023-08-23 18:00:00",147,0.196,0.341,0.135,67.15,53.36,19.75,-29.38,99.6,1.718,90.1,24.45,3.237,"2023-08-23 17:16:00",78.93,4.154,5.33,3.36,85,86.4,81.2,576.8,0
"2023-08-23 19:00:00",148,0.763,80.9,-39.51,-29.77,22.98,-48.18,-45.91,4.736,0.481,83.7,29.28,1.633,"2023-08-23 18:06:00",82.7,2.987,3.412,2.43,86.6,86.9,86,576.8,0
"2023-08-23 20:00:00",149,-0.858,-0.553,-1.394,-107.1,9.82,-114.3,-105.5,-8.49,0.635,97.7,16.02,1.472,"2023-08-23 19:15:00",99.2,2.302,2.572,1.945,86.7,87.5,85.6,577.2,0
"2023-08-23 21:00:00",150,-0.943,-0.502,-1.298,-90.2,12.23,-93.2,-86.8,-6.399,2.162,282,31.8,4.941,"2023-08-23 20:59:00",269.2,2.416,3.997,1.844,65.84,87.4,26.62,577.2,0
"2023-08-23 22:00:00",151,-0.425,-0.125,-0.717,-136.8,-6.096,-126.4,-116.7,-8.74,3.307,266.6,12.37,4.653,"2023-08-23 21:07:00",262.8,3.492,4.29,2.744,26.88,32.49,19.97,577.2,0
"2023-08-23 23:00:00",152,-0.352,-0.143,-0.543,-143.2,-12.95,-129.1,-119.7,-8.75,2.697,263.8,9.18,3.446,"2023-08-23 22:42:00",246.5,4.039,4.522,3.482,19.76,24.25,16.08,577.1,0
"2023-08-24 00:00:00",153,-0.283,-0.003,-0.679,-143.7,-12.6,-128,-117.9,-8.96,3.165,262.7,14.7,5.385,"2023-08-23 23:21:00",263.6,3.113,4.17,1.551,20.03,25.8,15.79,577.1,0
"2023-08-24 01:00:00",154,-0.333,-0.085,-1.128,-141,-9.35,-128.6,-119.7,-8.58,4.652,261.5,14.23,6.994,"2023-08-24 00:55:00",285.2,3.123,3.664,1.48,16.6,24.81,14.56,576.7,0
"2023-08-24 02:00:00",155,-0.24,-0.12,-0.424,-149.6,-13.5,-133.2,-123.7,-8.68,5.352,263.1,12.55,6.891,"2023-08-24 01:42:00",262.5,2.795,3.28,1.986,16.85,19.95,14.95,576.4,0
"2023-08-24 03:00:00",156,-0.204,0.049,-0.379,-151.8,-13.01,-136,-127,-8.3,6.698,265.3,12.75,9.4,"2023-08-24 02:59:00",270.1,2.203,2.896,1.562,17.82,21.31,14.58,576,0
"2023-08-24 04:00:00",157,-0.186,0.01,-0.372,-153.3,-13.28,-138.2,-129.6,-8.33,7.687,269.7,9.93,9.46,"2023-08-24 03:01:00",279.6,2.154,2.42,1.783,15.46,20.94,12.64,576,0
"2023-08-24 05:00:00",158,-0.195,-0.043,-0.32,-153.5,-14.12,-136.5,-127.8,-8.42,7.911,272.7,10.39,9.23,"2023-08-24 04:50:00",279.6,1.874,2.188,1.48,14.84,18.77,12.96,576.2,0
"2023-08-24 06:00:00",159,-0.18,-0.038,-0.276,-152.2,-13.75,-136.3,-127.8,-8.35,8.77,275.1,7.115,9.71,"2023-08-24 05:49:00",273,1.573,1.824,1.156,15.87,19.54,14.54,576.5,0
"2023-08-24 07:00:00",160,-0.062,6.115,-6.537,-138.9,-11.7,-126.9,-128.9,4.04,8.33,274.1,8.96,9.91,"2023-08-24 06:01:00",276.1,1.312,1.601,1.126,16.52,19.46,14.96,576.9,0
"2023-08-24 08:00:00",161,0.223,0.441,0.163,129.6,47.91,81.7,-130.9,229.8,6.986,266.7,11.5,9.13,"2023-08-24 07:13:00",271.9,2.176,3.32,1.156,12,16.77,7.944,577.4,0
"2023-08-24 09:00:00",162,0.184,0.186,0.181,378.8,114.8,264,-148.3,437.2,6.481,262.9,10.58,8.37,"2023-08-24 08:04:00",262.8,4.024,4.785,3.34,8.03,8.93,7.086,578.7,0
"2023-08-24 10:00:00",163,0.18,0.182,0.176,581.8,178.9,404,-173.5,612.7,5.251,264.8,13.62,6.615,"2023-08-24 09:23:00",282.6,5.78,7.147,4.694,7.559,8.75,6.398,579.1,0
"2023-08-24 11:00:00",164,0.175,0.179,0.171,732.6,240.2,494.9,-209.6,750.9,3.442,287.5,17.97,5.862,"2023-08-24 10:18:00",284.8,8.4,9.98,6.866,7.405,8.84,6.154,579.2,0
"2023-08-24 12:00:00",165,0.165,0.171,0.159,863,260.9,606.8,-240.8,857,2.644,295.1,63.49,5.779,"2023-08-24 11:59:00",78.31,10.98,12.17,9.79,11.71,27.04,6.3,578.9,0
"2023-08-24 13:00:00",166,0.161,0.163,0.158,909,276.2,641.1,-239.5,882,4.877,81,10.26,6.181,"2023-08-24 12:53:00",88.7,11.26,12.22,10.01,29.9,40.42,17.66,578.6,0
"2023-08-24 14:00:00",167,0.159,0.162,0.157,909,273.3,640.8,-228.9,878,5.113,80.5,8.61,6.076,"2023-08-24 13:37:00",76.8,10.55,11.71,9.62,40.48,53.47,34.81,578.2,0
"2023-08-24 15:00:00",168,0.161,0.162,0.159,854,259.4,597.5,-202.1,826,5.487,78.89,8.82,6.36,"2023-08-24 14:59:00",82.1,9.53,10.2,8.55,57.92,62.64,52.11,577.9,0
"2023-08-24 16:00:00",169,0.163,0.167,0.15,695.8,218.4,479.5,-175.1,683.1,5.155,82.8,8.9,5.867,"2023-08-24 15:13:00",74.32,8.24,8.91,7.318,65.16,73.54,62,577.7,0
"2023-08-24 17:00:00",170,0.171,0.199,0.122,485.7,163.7,322,-99.4,500.5,3.817,81.8,9.4,5.586,"2023-08-24 16:03:00",95.6,6.621,7.419,5.27,76.3,81.7,71.91,577.8,0
"2023-08-24 18:00:00",171,0.199,0.268,0.175,91.8,56.56,41.81,-24.31,124.6,3.157,85.4,10.04,4.461,"2023-08-24 17:27:00",78.7,4.329,5.3,3.784,85.4,86.7,81.9,577.2,0
"2023-08-24 19:00:00",172,0.523,7.833,-0.481,2.464,23.81,-20.47,-19.55,4.777,2.053,95.2,15.91,3.525,"2023-08-24 18:06:00",90.5,3.324,3.846,2.592,86.9,87.3,86.6,577.2,0
"2023-08-24 20:00:00",173,-0.653,-0.266,-2.905,-14.71,17.91,-26.14,-21.86,-3.01,0.73,73.38,41.59,1.713,"2023-08-24 19:01:00",90.7,2.47,2.916,1.915,86.8,87.6,86,577.3,0
"2023-08-24 21:00:00",174,1.28,123.2,-42.5,-4.412,11.35,-13.69,-12.23,-1.044,1.527,335.3,100.5,4.799,"2023-08-24 21:00:00",280,1.96,2.886,1.52,84.6,87.7,51.29,577.3,0
"2023-08-24 22:00:00",175,-0.454,-0.079,-1.264,-127.1,6.214,-119.8,-112.7,-6.877,7.232,277.3,15.99,10.98,"2023-08-24 21:40:00",279.2,3.45,3.896,2.976,35.75,50.56,25.43,577.7,0
"2023-08-24 23:00:00",176,-0.201,-0.059,-0.386,-132.4,-6.536,-125.9,-118,-7.455,9.41,273.1,10.51,12.24,"2023-08-24 22:10:00",259.9,3.674,3.927,3.078,32.79,39.01,29.3,578,0
"2023-08-25 00:00:00",177,-0.158,-0.063,-0.207,-137,-7.613,-128.1,-120.2,-7.041,11.42,273.5,7.241,14.22,"2023-08-24 23:32:00",273.8,2.428,3.058,1.945,27.72,32.27,22.35,578,0
"2023-08-25 01:00:00",178,-0.188,-0.121,-0.245,-138.8,-8.45,-129.2,-121.1,-7.653,10.27,273.9,8.22,12.1,"2023-08-25 00:38:00",271.2,1.741,1.915,1.572,21.12,22.54,19.82,577.8,0
"2023-08-25 02:00:00",179,-0.206,-0.087,-0.333,-139.3,-9.53,-128,-119.6,-7.859,8.36,274.2,7.5,10.3,"2023-08-25 01:38:00",271.7,1.422,1.642,1.137,19.02,23.64,16.91,577.3,0
"2023-08-25 03:00:00",180,-0.231,0.055,-0.427,-137.8,-9.48,-125.3,-117.4,-7.828,6.494,272.1,13.71,8.86,"2023-08-25 02:08:00",278.5,1.006,1.48,0.518,19.56,25.49,16.58,577,0
"2023-08-25 04:00:00",181,-0.216,-0.026,-0.383,-139.9,-10.07,-128.4,-119.5,-7.815,8.18,274.2,8.82,10.18,"2023-08-25 03:40:00",273.4,0.882,1.176,0.368,20.72,23.34,19,576.8,0
"2023-08-25 05:00:00",182,-0.237,0.038,-0.355,-139.6,-10.55,-127.4,-118.4,-8.15,6.658,272.5,12.1,8.19,"2023-08-25 04:55:00",279.5,0.415,0.692,0.034,22,25.34,20.21,576.8,0
"2023-08-25 06:00:00",183,-0.201,-0.093,-0.273,-141.1,-11.15,-128.5,-119.8,-7.764,9.1,276,7.874,11.02,"2023-08-25 05:44:00",267.9,0.199,0.368,-0.036,21.5,23.59,20.64,577,0
"2023-08-25 07:00:00",184,0.172,15.95,-2.673,-122.8,-8.53,-113.3,-119.3,6.636,8.53,274.7,8.7,10.33,"2023-08-25 06:04:00",282,-0.175,0.044,-1.272,21.95,30.19,20.55,577.3,0
"2023-08-25 08:00:00",185,0.205,0.307,0.164,144.7,52.01,92.7,-118.5,228.5,5.61,266.3,15.03,9.65,"2023-08-25 07:01:00",277,0.035,1.844,-1.515,24.93,29.73,21,577.9,0
"2023-08-25 09:00:00",186,0.184,0.188,0.18,379,122.1,256.9,-135.8,429.7,4.091,262.5,20.75,7.855,"2023-08-25 08:07:00",283.7,2.603,4.39,0.934,21.87,24.1,19.52,579.1,0
"2023-08-25 10:00:00",187,0.178,0.182,0.175,580.5,190.6,392.3,-172.9,602.2,2.869,265.5,26.21,4.893,"2023-08-25 09:45:00",262.7,5.892,7.138,4.512,18.37,21.43,15,579.5,0
"2023-08-25 11:00:00",188,0.174,0.179,0.171,755.5,235.5,528.3,-207.4,753.7,4.138,279.8,16.99,6.973,"2023-08-25 10:36:00",279.8,8.18,9.17,7.299,15.37,18.04,12.37,579.4,0
"2023-08-25 12:00:00",189,0.168,0.172,0.164,879,264.1,633.4,-213.4,861,7.385,276.3,9.6,10.95,"2023-08-25 11:47:00",274.9,8.82,9.58,8.21,13.99,15.96,12.24,579.1,0
"2023-08-25 13:00:00",190,0.163,0.165,0.16,910,278.5,652.4,-229.2,891,6.403,275.2,8.99,8.93,"2023-08-25 12:37:00",285.9,9.92,10.63,9.2,12.88,15.66,11.26,578.8,0
"2023-08-25 14:00:00",191,0.161,0.164,0.158,908,274.4,653.3,-231.5,888,5.895,280.4,14.77,10.66,"2023-08-25 13:03:00",268.8,10.53,11.84,9.52,12.41,15.63,10.58,578.1,0
"2023-08-25 15:00:00",192,0.163,0.164,0.16,835,246,596,-215.6,827,7.273,291.5,10.74,11.25,"2023-08-25 14:17:00",282.6,10.03,10.38,9.62,13.63,16.25,11.82,577.8,0
"2023-08-25 16:00:00",193,0.162,0.169,0.138,676.6,208.7,469.9,-175.5,690.5,4.116,335.5,71.89,8.65,"2023-08-25 15:25:00",293.4,10.26,10.8,9.17,36.1,63.2,12.01,577.7,0
"2023-08-25 17:00:00",194,0.169,0.197,0.135,476.7,152.7,324,-128.2,507.2,2.505,26.99,56.39,5.343,"2023-08-25 16:58:00",354.3,8.73,10.06,7.218,66.7,73.99,51.7,577.8,0
"2023-08-25 18:00:00",195,0.184,0.296,0.085,281.3,96.8,188.5,-28.81,327.5,1.949,76.39,39.19,4.312,"2023-08-25 17:27:00",73.81,5.427,7.318,3.917,82,85.4,73.65,577.4,0
"2023-08-25 19:00:00",196,-0.618,26.7,-20.9,-9.65,24.28,-33.39,-33.8,6.102,1.041,84.8,50.04,1.984,"2023-08-25 18:49:00",127.4,3.296,3.846,2.693,85.7,87,68.2,577.3,0
"2023-08-25 20:00:00",197,-0.652,-0.097,-2.689,-124.5,15.9,-130.9,-120.2,-9.1,4.819,272.2,14.41,7.085,"2023-08-25 19:13:00",275.6,5.549,6.37,3.31,25.81,64.8,20.57,577.7,0
"2023-08-25 21:00:00",198,-0.268,-0.079,-0.413,-139,-6.942,-129.5,-120.1,-8.29,6.486,270.2,12.54,8.55,"2023-08-25 20:29:00",271,4.959,5.29,4.452,23.4,26.92,22.27,578.1,0
"2023-08-25 22:00:00",199,-0.247,-0.042,-0.509,-141.3,-8.13,-130.4,-121.3,-8.65,7.519,273.3,8.86,9.28,"2023-08-25 21:28:00",278.7,4.976,5.38,4.088,22.84,26.75,21.43,578.1,0
"2023-08-25 23:00:00",200,-0.255,0.013,-0.466,-149.5,-11.5,-135.1,-124.6,-9.1,4.656,261.2,15.77,7.214,"2023-08-25 23:00:00",261,4.863,5.845,3.825,19.39,27.93,13.78,578.1,0
"2023-08-26 00:00:00",201,-0.221,-0.002,-0.369,-136.5,-11.63,-121.6,-112.4,-8.62,4.899,261.5,18.1,7.987,"2023-08-25 23:08:00",275.1,4.023,4.562,2.471,21.64,27.01,17.68,578.2,0
"2023-08-26 01:00:00",202,-0.495,-0.03,-1.026,-125,-7.542,-115.8,-106.2,-7.321,1.93,281.6,25.31,3.672,"2023-08-26 00:04:00",274.2,1.997,2.512,1.42,30.32,50,24.1,577.9,0
"2023-08-26 02:00:00",203,-0.375,-0.009,-1.637,-13.87,5.302,-19.17,-16.81,-2.204,1.797,276.1,99.8,3.392,"2023-08-26 01:06:00",260.3,0.473,2.087,-1.778,49.13,86.8,26.5,577.9,0
"2023-08-26 03:00:00",204,-0.263,15.55,-40.49,-5.691,8.14,-11.9,-10.62,-1.032,0.911,115.6,43.18,2.573,"2023-08-26 02:49:00",113.1,-1.565,-1.262,-1.818,87.4,87.7,86.9,577.7,0
"2023-08-26 04:00:00",205,-0.571,-0.263,-1.025,-43.57,6.841,-50.39,-46.11,-3.883,0.932,124.6,29.49,2.249,"2023-08-26 03:11:00",110.3,-2.014,-1.726,-2.325,86.3,87.6,54.12,577.2,0
"2023-08-26 05:00:00",206,-1.715,-0.245,-5.891,-122.2,6.948,-115.1,-105.7,-8.53,2.308,142.7,27.33,6.336,"2023-08-26 04:51:00",125.3,0.836,1.763,-1.252,33.12,65.15,19.59,577.3,0
"2023-08-26 06:00:00",207,-0.711,-0.24,-1.562,-115.4,-4.977,-106.5,-97.8,-7.936,1.536,123.5,37.06,3.373,"2023-08-26 05:03:00",124.9,-0.216,0.145,-0.644,57.67,71.63,47.52,577.4,0
"2023-08-26 07:00:00",208,-0.137,16.53,-13.76,-93,-2.757,-89.4,-92.8,4.605,0.897,111,18.84,1.803,"2023-08-26 06:25:00",109.2,-0.618,-0.37,-0.886,59.88,66.42,55.92,577.7,0
"2023-08-26 08:00:00",209,0.26,0.601,0.17,156.8,52.72,104.2,-94,229.8,1.798,104.9,12.87,3.041,"2023-08-26 07:29:00",115.8,1.637,4.31,-0.746,54.42,63.86,44.54,578,0
"2023-08-26 09:00:00",210,0.179,0.183,0.175,397.2,121.4,275.8,-125.6,424.5,3.098,97.4,14.51,4.065,"2023-08-26 08:57:00",61.7,4.398,5.238,3.613,52.28,56.39,48.65,579.1,0
"2023-08-26 10:00:00",211,0.173,0.178,0.159,935,244.8,690.4,-128.8,837,2.824,85.2,24.56,4.123,"2023-08-26 09:23:00",99.1,5.737,7.47,4.492,55.37,60.5,51.21,579.7,0
"2023-08-26 11:00:00",212,0.166,0.173,0.159,851,245.1,609.2,-108.7,792.3,4.163,88,9.26,4.916,"2023-08-26 10:29:00",87.7,6.857,7.622,6.067,54.77,59.32,52.36,579.3,0
"2023-08-26 12:00:00",213,0.162,0.168,0.157,787.9,225,563,-123.2,726.2,5.366,84,7.084,6.061,"2023-08-26 11:40:00",85.4,7.087,8.05,5.785,60.56,70.71,54.26,579.1,0
"2023-08-26 13:00:00",214,0.161,0.185,0.153,1161,304.7,861,-128.6,1055,3.873,84.3,13.46,5.506,"2023-08-26 12:01:00",77.01,7.645,9.55,5.522,64.36,74.39,54.02,578.8,0
"2023-08-26 14:00:00",215,0.158,0.163,0.154,964,282.9,685.1,-198.9,908,4.36,84.2,14.43,5.919,"2023-08-26 13:54:00",92.1,8.32,9.65,7.4,64.28,69.64,58.22,577.9,0
"2023-08-26 15:00:00",216,0.161,0.181,0.142,1007,283,730.1,-64.44,937,2.934,68.05,48.57,5.289,"2023-08-26 14:10:00",81.1,7.554,8.77,6.28,71.08,78.55,62.69,577.3,0
"2023-08-26 16:00:00",217,0.164,0.196,0.14,929,243.4,685.9,-63.27,836,2.349,51.48,84.2,6.381,"2023-08-26 15:47:00",281.7,7.493,10.22,5.522,68.91,80.9,44.32,576.9,0
"2023-08-26 17:00:00",218,0.172,0.199,0.133,528,157.1,382.2,-60.99,523.7,4.124,310.5,46.9,7.517,"2023-08-26 16:58:00",277.1,8.48,10.7,6.31,59.96,80.9,44.8,577.1,0
"2023-08-26 18:00:00",219,0.181,0.349,-0.337,173.3,70.25,103.1,-67.4,230.1,6.799,291.7,20.27,10.27,"2023-08-26 17:41:00",292.1,6.864,8,3.846,55.23,81.7,39.23,576.5,0
"2023-08-26 19:00:00",220,-0.173,1.504,-10.55,-1.921,17.08,-12.66,-15.52,7.474,1.955,63.15,46.82,4.97,"2023-08-26 18:07:00",264.2,2.539,4.108,1.379,85.4,87.3,62.35,576.7,0
"2023-08-26 20:00:00",221,-0.532,-0.21,-1.049,-24.77,12.59,-33.77,-30.97,-2.598,0.927,98.3,33.96,2.43,"2023-08-26 19:51:00",93.7,1.353,1.662,0.832,87.9,88.2,87.3,576.9,0
"2023-08-26 21:00:00",222,-0.474,-0.065,-0.907,-114,11.39,-118.5,-109.6,-8.36,4.371,270.4,16.77,7.038,"2023-08-26 20:21:00",260.3,4.659,5.462,0.803,44.27,88.1,36.09,577.3,0
"2023-08-26 22:00:00",223,-0.308,-0.109,-0.562,-122.5,-7.117,-113.8,-106.6,-6.838,4.281,268,12.41,9.6,"2023-08-26 21:58:00",270.3,4.588,5.34,3.856,37.96,42.84,34.65,577.6,0
"2023-08-26 23:00:00",224,-0.25,-0.115,-0.369,-119.1,-6.37,-111.6,-103.7,-6.716,6.624,270.8,12.13,9.64,"2023-08-26 22:01:00",276.2,3.643,3.936,3.502,52.49,59.26,42.64,577.8,0
"2023-08-27 00:00:00",225,-0.25,0.101,-0.436,-118.3,-6.017,-111.4,-103.5,-7.047,5.303,269.9,11.77,7.822,"2023-08-27 00:00:00",279.2,2.964,3.846,2.401,56.83,62.49,42.77,577.8,0
"2023-08-27 01:00:00",226,-0.228,-0.142,-0.469,-121.1,-7.221,-113.6,-106.5,-7.105,7.245,277.7,7.304,8.31,"2023-08-27 00:15:00",279.5,2.091,2.562,1.622,57.27,63.35,35.27,577.3,0
"2023-08-27 02:00:00",227,-0.25,0.046,-0.536,-123.8,-6.785,-115.7,-107.3,-7.234,4.999,268.8,11.13,8.7,"2023-08-27 01:01:00",286.7,1.1,2.259,0.145,41.8,57.12,31.03,577.2,0
"2023-08-27 03:00:00",228,-0.28,-0.001,-0.44,-125.4,-8.29,-116.8,-108.3,-7.777,4.648,267.2,9.23,6.133,"2023-08-27 02:57:00",272.5,0.686,1.116,-0.138,38.04,47.67,31.76,576.8,0
"2023-08-27 04:00:00",229,-0.233,-0.158,-0.406,-127.9,-8.99,-116.3,-108.4,-7.132,6.655,269.4,7.163,8.15,"2023-08-27 03:26:00",284.8,0.802,1.086,0.57,33.44,39.38,29.67,576.7,0
"2023-08-27 05:00:00",230,-0.24,0.041,-0.54,-120.8,-8.39,-111.7,-103.2,-7.481,3.917,269.3,11.8,5.434,"2023-08-27 04:21:00",275.8,0.048,0.964,-0.604,41.64,46.12,36.29,576.8,0
"2023-08-27 06:00:00",231,-0.383,-0.217,-0.711,-119.4,-8.28,-109.7,-101.4,-6.902,3.007,267.7,11.23,4.098,"2023-08-27 05:54:00",272.5,-0.459,0.126,-0.735,40.14,44.58,32.33,577.1,0
"2023-08-27 07:00:00",232,-0.32,4.42,-12.06,-110.3,-8.71,-101.5,-103.9,7.913,6.458,266,9.13,9.21,"2023-08-27 06:56:00",270.6,0.281,0.864,-0.856,30.54,39.26,24.86,577.3,0
"2023-08-27 08:00:00",233,0.199,0.305,0.163,136.1,52.09,84,-109.5,213.4,6.518,265.1,9.32,9.46,"2023-08-27 07:04:00",277.1,1.433,2.158,0.388,21.15,24.86,18.45,577.9,0
"2023-08-27 09:00:00",234,0.193,0.199,0.184,389.9,120.4,269.5,-129.9,426.4,5.731,269.5,11.52,7.247,"2023-08-27 08:15:00",274.6,2.711,3.118,2.138,18.01,20,16.36,579.1,0
"2023-08-27 10:00:00",235,0.179,0.184,0.175,601.3,187.6,414.6,-156,614.4,5.134,280.4,11.35,7.489,"2023-08-27 09:09:00",278,4.279,5.866,2.896,17.9,19.32,16.3,579.8,0
"2023-08-27 11:00:00",236,0.172,0.177,0.166,756,234.3,526.3,-199.5,756.8,2.761,297.6,40.35,5.357,"2023-08-27 10:24:00",288.4,7.349,9.44,5.724,18.66,34.74,15.08,579.9,0
"2023-08-27 12:00:00",237,0.165,0.168,0.16,895,268,634.1,-225.5,869,3.841,75.78,19.8,5.496,"2023-08-27 11:35:00",83.6,9.74,10.26,9.06,37.84,43.98,32.36,579.5,0
"2023-08-27 13:00:00",238,0.16,0.163,0.157,948,281.1,671.7,-226.8,901,5.813,83.1,10.07,6.853,"2023-08-27 12:25:00",88.5,9.12,10.1,8.21,48.84,54.8,39.61,579.2,0
"2023-08-27 14:00:00",239,0.159,0.161,0.156,943,278.1,667.4,-225.2,897,5.639,81.1,9,6.689,"2023-08-27 13:13:00",83.5,9.05,9.74,8.23,47.81,50.74,45.09,578.6,0
"2023-08-27 15:00:00",240,0.16,0.162,0.158,853,265.5,597.4,-206,823,5.656,80.8,8.12,6.243,"2023-08-27 14:19:00",73.6,9.06,10.24,8.4,51.3,55.19,44.65,578.3,0
"2023-08-27 16:00:00",241,0.164,0.167,0.161,718.2,221.7,498,-181.8,701.7,5.503,83,9.42,6.331,"2023-08-27 15:01:00",74.14,8.01,8.79,7.228,53.63,56.49,49.83,578.1,0
"2023-08-27 17:00:00",242,0.172,0.186,0.167,477.5,164.2,313.3,-155.8,495.5,4.152,83.2,9.28,5.333,"2023-08-27 16:02:00",94.4,6.633,7.39,5.592,52.72,56.12,49.19,578.2,0
"2023-08-27 18:00:00",243,0.266,0.513,0.093,191.9,92.2,102.8,-119.1,256.7,2.693,92.3,15.98,4.271,"2023-08-27 17:04:00",78.52,4.082,5.785,2.875,59.51,66.61,52.83,577.7,0
"2023-08-27 19:00:00",244,-0.004,22.54,-14.8,-95.4,18.32,-113.7,-108,5.067,2.095,93.8,11.44,2.927,"2023-08-27 18:15:00",90,2.503,2.836,2.158,66.68,68.81,64.87,578,0
"2023-08-27 20:00:00",245,-0.929,-0.663,-1.136,-107.4,9.39,-114.5,-104.7,-9.69,1.403,104.2,11.94,1.844,"2023-08-27 19:30:00",101.8,2.171,2.288,2.067,66.45,67.46,65.46,578.3,0
"2023-08-27 21:00:00",246,-1.18,-0.849,-1.477,-106.6,6.929,-110.5,-100.5,-8.67,0.995,101.2,17.54,1.521,"2023-08-27 20:04:00",112.3,2.064,2.198,1.966,66.89,67.46,65.98,578.7,0
"2023-08-27 22:00:00",247,-1.416,-1.127,-1.636,-107.3,5.503,-109.7,-98.5,-9.45,1.18,94.1,12.46,1.599,"2023-08-27 21:17:00",102.7,2.026,2.148,1.864,66.84,71.36,64.38,578.9,0
"2023-08-27 23:00:00",248,-1.297,-0.703,-2.566,-100.5,4.176,-102,-94.1,-7.359,0.53,102.2,22.73,1.666,"2023-08-27 22:05:00",106.1,1.576,2.046,1.056,72.38,78.04,64.38,579.1,0
"2023-08-28 00:00:00",249,-1.69,-1.03,-2.967,-99.1,4.819,-101.2,-93.8,-6.928,1.267,114.6,6.647,1.816,"2023-08-27 23:44:00",107.4,1.992,2.148,1.41,77.63,79.07,74.89,579.2,0
"2023-08-28 01:00:00",250,-1.182,-0.85,-1.55,-104.5,-0.886,-100.6,-90.7,-8.75,1.782,112.7,10.79,2.889,"2023-08-28 00:54:00",124,2.044,2.33,1.783,74.69,78.27,71.8,579,0
"2023-08-28 02:00:00",251,-0.618,-0.45,-0.827,-105,-2.968,-98.4,-89.9,-7.758,2.426,115.6,12.84,2.88,"2023-08-28 01:19:00",105.4,1.773,2.32,1.379,80.9,82.9,74,578.6,0
