"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma"
"TIMESTAMP","RECORD","Prom_rad_onda_corta_sup","Prom_rad_onda_corta_inf","Prom_rad_onda_larga_sup","Prom_rad_onda_larga_inf","Prom_rad_onda_larga_sup_corregida","Prom_rad_onda_larga_inf_corregida","Prom_rad_TOTAL_sup","Prom_rad_TOTAL_inf","Prom_rad_neta_TOTAL","Prom_rad_neta_TOTAL_onda_corta","Prom_rad_neta_TOTAL_onda_larga","Prom_rad_albedo","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Prom_Temp_aire","Prom_Temp_CNR4","Prom_RH","Total_precipitacion","Dir_V","PB_mbar","V_bat_Min","PTemp_Avg"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","Deg C","Deg C","%","mm","Grados","mbar","Volts",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Smp","Smp","Min","Avg"
"2023-08-19 15:00:00",192,848,142,-159.7,60.04,196.3,416,688.7,202,486.7,706.4,-219.7,0.167,8.97,276.8,15.73,7.779,8.3,7.662,0,269.9741,576.3754,13.09,11.15
"2023-08-19 15:15:00",193,803,134.4,-160.2,55.35,196.9,412.5,643,189.8,453.2,668.8,-215.5,0.167,8.82,283.4,14.35,8.07,8.53,7.467,0,279.0515,576.3754,13.09,11.45
"2023-08-19 15:30:00",194,755.8,126.4,-160.2,50.35,196.1,406.7,595.7,176.7,418.9,629.5,-210.5,0.167,9.49,282.6,9.84,7.98,8.38,7.538,0,267.9164,576.3754,13.09,11.75
"2023-08-19 15:45:00",195,701.1,117.7,-159.3,45.22,196.1,400.7,541.7,162.9,378.8,583.4,-204.6,0.168,9.33,282.2,12.62,7.95,8.2,7.863,0,275.7307,576.3754,13.09,12.03
"2023-08-19 16:00:00",196,642.9,108,-158.7,41.41,197.3,397.4,484.2,149.4,334.8,534.8,-200.1,0.168,8.03,283.4,9.18,8.18,8.31,8.27,0,291.1992,576.1257,13.09,12.31
"2023-08-19 16:15:00",197,581.2,97.3,-155.8,33,198.3,387.1,425.4,130.3,295.2,484,-188.8,0.167,9.77,283.9,8.27,7.876,7.937,8.07,0,271.1024,576.1257,13.09,12.59
"2023-08-19 16:30:00",198,512.8,86.9,-155,30.03,199.8,384.9,357.8,116.9,241,426,-185,0.169,7.351,283.8,11.56,8.35,8.09,8.66,0,269.4993,576.1257,13.09,12.84
"2023-08-19 16:45:00",199,442.5,74.66,-153.1,22.57,199.9,375.6,289.4,97.2,192.2,367.9,-175.7,0.169,8.81,288.3,10.71,7.852,7.731,9.18,0,283.5091,576.1257,13.09,13.09
"2023-08-19 17:00:00",200,378.9,63.24,-152.6,17.83,198.8,369.2,226.3,81.1,145.2,315.7,-170.5,0.167,7.953,284.5,10.09,7.745,7.395,9.64,0,286.0034,576.0992,13.09,13.34
"2023-08-19 17:15:00",201,306.3,49.9,-151.8,11.29,197.9,361,154.5,61.19,93.3,256.4,-163,0.163,7.72,288.2,11.03,7.497,7.058,9.32,0,280.032,576.0992,13.13,13.33
"2023-08-19 17:30:00",202,35.82,6.187,-148.7,-0.407,196.2,344.5,-112.9,5.78,-118.7,29.63,-148.3,0.2,8.35,285.3,7.992,6.345,6.103,10.86,0,293.0057,576.0992,13.13,13.05
"2023-08-19 17:45:00",203,16.77,4.721,-147.4,-4.24,194.9,338.1,-130.6,0.481,-131.1,12.05,-143.1,0.282,8.84,295,8.84,5.818,5.563,10.32,0,304.9664,576.0992,13.13,12.8
"2023-08-19 18:00:00",204,12.08,4.425,-147.7,-6.665,194.3,335.3,-135.6,-2.24,-133.4,7.656,-141,0.371,9.51,296.7,11.95,5.788,5.497,10.34,0,286.7985,575.2125,13.13,12.61
"2023-08-19 18:15:00",205,5.482,3.429,-148.4,-8.7,193.3,333.1,-143,-5.266,-137.7,2.052,-139.7,0.758,9.34,291.4,12.48,5.646,5.454,10.02,0,299.0883,575.2125,13.13,12.45
"2023-08-19 18:30:00",206,-2.337,2.579,-148.7,-10.37,192.8,331.1,-151.1,-7.786,-143.3,-4.916,-138.4,-0.563,9.71,300.4,10.46,5.6,5.398,10.06,0,324.5045,575.2125,13.13,12.29
"2023-08-19 18:45:00",207,-7.933,2.023,-147.1,-12.29,192.2,327,-155,-10.27,-144.8,-9.96,-134.8,-0.255,6.351,291,9.4,5.161,4.954,11.22,0,299.1834,575.2125,13.14,12.11
"2023-08-19 19:00:00",208,-8.09,2.319,-146.1,-13.14,192.2,325.2,-154.2,-10.82,-143.4,-10.41,-133,-0.288,5.509,283.7,13.92,5.036,4.749,10.28,0,305.9057,575.4285,13.13,11.92
"2023-08-19 19:15:00",209,-7.868,2.474,-144.6,-13.59,192.1,323.1,-152.4,-11.12,-141.3,-10.34,-131,-0.32,5.139,274.8,17.11,4.833,4.408,9.58,0,277.8402,575.4285,13.13,11.7
"2023-08-19 19:30:00",210,-8.07,1.978,-144.3,-14.37,192.4,322.3,-152.3,-12.39,-140,-10.05,-129.9,-0.246,5.589,278.6,13.73,4.655,4.413,9.92,0,272.501,575.4285,13.13,11.43
"2023-08-19 19:45:00",211,-8.6,2.173,-140,-14.49,192.6,318.1,-148.6,-12.31,-136.2,-10.78,-125.5,-0.263,3.626,259.3,46.91,3.892,3.556,12.65,0,292.1786,575.4285,13.13,11.12
"2023-08-19 20:00:00",212,-7.314,2.74,-139.9,-13.7,192.8,319.1,-147.3,-10.96,-136.3,-10.05,-126.3,-0.375,5.543,272.6,9.87,3.948,3.603,11.44,0,267.6721,575.7237,13.13,10.79
"2023-08-19 20:15:00",213,-7.373,1.603,-141.1,-13.8,192.7,320,-148.5,-12.2,-136.3,-8.98,-127.3,-0.223,6.449,258.3,23.66,3.936,3.819,10.61,0,289.7204,575.7237,13.13,10.44
"2023-08-19 20:30:00",214,-7.286,2.042,-138.9,-13.53,192.4,317.7,-146.1,-11.49,-134.7,-9.33,-125.3,-0.289,5.164,262.9,22.28,3.565,3.288,11.68,0,241.679,575.7237,13.13,10.02
"2023-08-19 20:45:00",215,-7.532,1.738,-139.8,-14.29,191.8,317.4,-147.4,-12.55,-134.8,-9.27,-125.5,-0.233,6.338,276,12.61,3.456,3.369,12.48,0,278.2384,575.7237,13.13,9.6
"2023-08-19 21:00:00",216,-7.315,1.843,-137.4,-13.54,192.4,316.3,-144.7,-11.69,-133,-9.16,-123.9,-0.255,5.268,267,14.46,3.185,2.988,13.75,0,238.1177,576.522,13.13,9.17
"2023-08-19 21:15:00",217,-7.503,2.002,-136.4,-14.55,192.3,314.2,-143.9,-12.55,-131.4,-9.5,-121.9,-0.269,4.2,249.6,47.22,3.09,2.758,14.77,0,205.5904,576.522,13.13,8.74
"2023-08-19 21:30:00",218,-7.928,2.493,-133.3,-14.58,191.9,310.6,-141.2,-12.08,-129.1,-10.42,-118.7,-0.323,2.601,280.4,59.07,2.53,2.016,16.79,0,294.9369,576.522,13.14,8.35
"2023-08-19 21:45:00",219,-8.07,2.759,-130.7,-13.99,191.4,308.1,-138.7,-11.23,-127.5,-10.83,-116.7,-0.346,1.687,238.3,49.43,1.974,1.355,19.56,0,220.0533,576.522,13.13,7.986
"2023-08-19 22:00:00",220,-6.873,2.733,-131.3,-12.2,189.8,308.9,-138.1,-9.46,-128.7,-9.61,-119.1,-0.403,4.344,270.3,16.83,1.658,1.138,21.21,0,276.9458,576.8063,13.13,7.646
"2023-08-19 22:15:00",221,-7.264,1.941,-131.9,-12.15,188.8,308.6,-139.2,-10.21,-129,-9.2,-119.8,-0.268,5.582,281.5,8.08,1.278,1.075,23.97,0,287.595,576.8063,13.13,7.298
"2023-08-19 22:30:00",222,-6.943,2.047,-131.8,-11.41,187.4,307.7,-138.7,-9.36,-129.4,-8.99,-120.4,-0.302,5.701,278,15.32,0.92,0.728,23.78,0,272.2144,576.8063,13.13,6.937
"2023-08-19 22:45:00",223,-6.911,1.971,-133.9,-12.63,186.8,308,-140.8,-10.66,-130.2,-8.88,-121.3,-0.286,6.456,270.7,12.25,1.154,1.054,18.95,0,279.9955,576.8063,13.13,6.565
"2023-08-19 23:00:00",224,-6.886,1.775,-134.4,-12.97,186.4,307.8,-141.3,-11.2,-130.1,-8.66,-121.4,-0.259,6.13,269.1,9.88,1.174,1.068,17.1,0,256.4068,576.9089,13.13,6.186
"2023-08-19 23:15:00",225,-6.845,1.647,-134.9,-13.25,185.7,307.4,-141.8,-11.6,-130.2,-8.49,-121.7,-0.241,6.302,268.3,13.36,1.131,1.041,16.3,0,262.0454,576.9089,13.13,5.807
"2023-08-19 23:30:00",226,-6.809,1.59,-135.7,-13.09,185.1,307.6,-142.5,-11.5,-131,-8.4,-122.6,-0.234,6.406,262.8,12.74,1.149,1.063,15.49,0,249.3637,576.9089,13.14,5.43
"2023-08-19 23:45:00",227,-6.622,1.559,-136.3,-13.03,184.5,307.8,-142.9,-11.47,-131.5,-8.18,-123.3,-0.236,6.806,268.4,9.35,1.218,1.08,14.55,0,277.5418,576.9089,13.13,5.057
"2023-08-20 00:00:00",228,-6.729,1.527,-136.8,-13.5,184.2,307.4,-143.5,-11.97,-131.5,-8.26,-123.3,-0.232,7.037,271.7,20.27,1.206,1.108,15.08,0,296.447,576.6384,13.13,4.696
"2023-08-20 00:15:00",229,-6.975,1.365,-137.2,-13.43,183.1,306.9,-144.2,-12.07,-132.1,-8.34,-123.8,-0.2,6.933,272.8,8.95,1.007,0.98,15.17,0,268.0016,576.6384,13.13,4.356
"2023-08-20 00:30:00",230,-6.963,1.493,-138,-13.66,182.1,306.4,-144.9,-12.17,-132.7,-8.46,-124.3,-0.221,6.846,272.5,13.77,0.976,0.918,16.3,0,279.33,576.6384,13.13,4.035
"2023-08-20 00:45:00",231,-6.624,1.891,-139,-14,181.1,306.1,-145.7,-12.1,-133.6,-8.51,-125,-0.288,7.414,273.7,12.84,1.062,0.93,14.24,0,273.5045,576.6384,13.13,3.735
"2023-08-20 01:00:00",232,-7.122,1.311,-139.9,-14.43,180.6,306.1,-147,-13.12,-133.9,-8.43,-125.4,-0.185,7.357,276.5,12.17,1.001,1.014,14.29,0,273.5775,576.4508,13.12,3.456
"2023-08-20 01:15:00",233,-7.097,1.49,-139.5,-14.51,180.1,305.1,-146.6,-13.02,-133.6,-8.59,-125,-0.211,6.657,265.9,16.85,0.88,0.828,13.46,0,270.3647,576.4508,13.13,3.193
"2023-08-20 01:30:00",234,-6.94,1.348,-138.8,-14.49,180.3,304.6,-145.8,-13.14,-132.6,-8.29,-124.3,-0.195,6.302,258.9,9.08,0.82,0.718,13.35,0,266.3589,576.4508,13.13,2.948
"2023-08-20 01:45:00",235,-6.69,1.563,-139,-14.25,179.9,304.7,-145.7,-12.69,-133,-8.25,-124.7,-0.239,7.102,263.3,15.27,0.817,0.679,13.12,0,277.7721,576.4508,13.13,2.719
"2023-08-20 02:00:00",236,-7.052,1.389,-139.9,-14.67,179.5,304.7,-147,-13.28,-133.7,-8.44,-125.3,-0.198,7.093,265.1,12.76,0.819,0.779,12.99,0,277.3021,576.0305,13.13,2.503
"2023-08-20 02:15:00",237,-7.001,1.563,-140,-15.08,179,304,-147,-13.52,-133.5,-8.56,-124.9,-0.224,6.276,264.8,11.86,0.845,0.704,12.62,0,256.6654,576.0305,13.13,2.298
"2023-08-20 02:30:00",238,-6.959,1.299,-139.9,-15.04,179.1,304,-146.9,-13.74,-133.1,-8.26,-124.9,-0.188,6.706,268.5,14.73,0.731,0.694,12.94,0,283.5398,576.0305,13.13,2.108
"2023-08-20 02:45:00",239,-7.126,1.33,-138.8,-14.99,178.8,302.6,-145.9,-13.66,-132.3,-8.46,-123.8,-0.189,5.891,253.7,14.48,0.47,0.384,13.39,0,247.369,576.0305,13.13,1.927
"2023-08-20 03:00:00",240,-6.762,1.297,-139.3,-14.64,178.5,303.2,-146.1,-13.34,-132.7,-8.06,-124.7,-0.192,6.827,257.9,12.03,0.569,0.442,12.74,0,278.8797,575.6423,13.13,1.755
"2023-08-20 03:15:00",241,-7.26,1.437,-138.5,-15.13,178.2,301.6,-145.8,-13.69,-132.1,-8.7,-123.4,-0.199,5.713,269.5,11.21,0.252,0.208,13.49,0,255.6558,575.6423,13.13,1.589
"2023-08-20 03:30:00",242,-7.085,1.57,-137.8,-14.67,177.9,301.1,-144.9,-13.1,-131.8,-8.66,-123.2,-0.223,6.642,263.6,16.17,0.013,0.001,13.7,0,269.9055,575.6423,13.13,1.43
"2023-08-20 03:45:00",243,-7.127,1.683,-137.7,-15.25,177.7,300.2,-144.8,-13.57,-131.3,-8.81,-122.4,-0.237,5.374,269.7,10.49,-0.028,-0.08,13.51,0,264.5507,575.6423,13.13,1.274
"2023-08-20 04:00:00",244,-7.114,1.991,-137.9,-15.69,177.1,299.3,-145,-13.7,-131.3,-9.1,-122.2,-0.282,5.404,268,11.39,-0.079,-0.179,13.42,0,269.3544,575.5765,13.13,1.124
"2023-08-20 04:15:00",245,-7.158,1.683,-138.3,-16.29,176.8,298.9,-145.5,-14.61,-130.9,-8.84,-122,-0.239,5.024,258.3,13.31,-0.024,-0.137,13.19,0,245.5,575.5765,13.12,0.979
"2023-08-20 04:30:00",246,-7.043,1.707,-138.4,-16.42,176.5,298.5,-145.4,-14.72,-130.7,-8.75,-122,-0.244,5.133,246.4,20.22,-0.012,-0.194,12.87,0,262.6468,575.5765,13.13,0.84
"2023-08-20 04:45:00",247,-7.194,1.453,-138.7,-16.39,176.2,298.5,-145.9,-14.94,-130.9,-8.65,-122.3,-0.204,5.097,273,18.49,-0.053,-0.2,12.67,0,295.9537,575.5765,13.13,0.706
"2023-08-20 05:00:00",248,-6.883,1.721,-138.4,-16.23,175.6,297.7,-145.3,-14.51,-130.8,-8.6,-122.2,-0.254,5.298,252.9,13.62,-0.25,-0.391,12.78,0,289.8433,575.6773,13.13,0.575
"2023-08-20 05:15:00",249,-6.736,1.548,-139.1,-15.92,175.2,298.4,-145.8,-14.37,-131.4,-8.28,-123.1,-0.233,6.397,251.8,10.6,-0.171,-0.319,12.49,0,249.8183,575.6773,13.13,0.445
"2023-08-20 05:30:00",250,-7.127,1.526,-138.7,-16.43,175,297.3,-145.9,-14.9,-131,-8.65,-122.3,-0.216,5.168,266.5,14.7,-0.33,-0.45,13.07,0,252.7512,575.6773,13.13,0.318
"2023-08-20 05:45:00",251,-7.53,1.599,-137.7,-16.39,174,295.3,-145.2,-14.79,-130.4,-9.13,-121.3,-0.215,4.526,269.5,10.02,-0.815,-0.891,14.29,0,276.1763,575.6773,13.13,0.193
"2023-08-20 06:00:00",252,-6.737,2.124,-138.5,-16.32,173.3,295.5,-145.3,-14.2,-131.1,-8.86,-122.2,-0.318,4.957,257.6,12.01,-0.532,-0.863,12.99,0,263.3498,575.9363,13.13,0.069
"2023-08-20 06:15:00",253,-6.888,1.825,-140.8,-16.74,172.6,296.7,-147.7,-14.92,-132.8,-8.71,-124.1,-0.266,5.425,251.7,11.52,-0.267,-0.515,12.34,0,261.7755,575.9363,13.13,-0.054
"2023-08-20 06:30:00",254,-6.714,1.795,-142.5,-16.58,171.3,297.2,-149.2,-14.78,-134.4,-8.51,-125.9,-0.268,6.377,256.4,11.18,-0.236,-0.424,12.11,0,253.9587,575.9363,13.13,-0.172
"2023-08-20 06:45:00",255,-4.931,2.001,-143.5,-17.1,170.6,297.1,-148.5,-15.1,-133.4,-6.932,-126.4,-0.453,5.688,254.3,19.92,-0.222,-0.35,11.97,0,220.5714,575.9363,13.13,-0.283
"2023-08-20 07:00:00",256,2.034,2.986,-144.5,-16.45,169.6,297.6,-142.5,-13.47,-129,-0.952,-128.1,-0.262,6.379,252.9,16.56,-0.192,-0.368,11.85,0,239.3672,576.1971,13.12,-0.389
"2023-08-20 07:15:00",257,9.68,3.922,-146,-17,168.6,297.6,-136.3,-13.08,-123.3,5.753,-129,0.415,5.298,253,17.33,-0.144,-0.261,11.57,0,243.2519,576.1971,13.13,-0.488
"2023-08-20 07:30:00",258,95.7,20.7,-147.2,-14.67,168.4,300.9,-51.58,6.032,-57.61,74.96,-132.6,0.253,5.792,261.1,17.21,0.266,-0.038,11.22,0,284.8206,576.1971,13.13,-0.579
"2023-08-20 07:45:00",259,203.6,34.81,-149.8,-10,169.7,309.5,53.77,24.81,28.95,168.8,-139.8,0.172,4.938,262.4,17.03,1.495,0.799,10.29,0,236.1357,576.1971,13.13,-0.659
"2023-08-20 08:00:00",260,266,43.46,-150.6,-5.523,171.1,316.1,115.5,37.94,77.54,222.6,-145,0.163,5.571,258.3,25.99,1.742,1.26,10.04,0,304.2511,576.4288,13.13,-0.722
"2023-08-20 08:15:00",261,326.8,55.03,-151.5,-0.095,172,323.4,175.3,54.94,120.3,271.7,-151.4,0.168,5.045,257.2,22.82,1.955,1.646,10.25,0,252.4487,576.4288,13.09,-0.494
"2023-08-20 08:30:00",262,389.1,67.42,-154.8,5.546,173.4,333.8,234.2,72.96,161.3,321.6,-160.4,0.173,5.432,271.9,41.47,3.09,2.663,9.48,0,302.8458,576.4288,13.09,0.017
"2023-08-20 08:45:00",263,438.5,76.34,-157.8,9.84,175.5,343.1,280.7,86.2,194.5,362.2,-167.6,0.174,5.406,291.2,15.89,3.636,3.715,9.55,0,315.645,576.4288,13.09,0.521
"2023-08-20 09:00:00",264,506.3,89.4,-159.3,16.25,176.8,352.3,347,105.6,241.4,416.9,-175.5,0.176,6.377,283.8,15.63,3.943,4.286,9.67,0,298.8896,577.7391,13.09,0.965
"2023-08-20 09:15:00",265,551.2,98.4,-159.1,20.67,178.1,357.9,392.1,119,273.1,452.9,-179.8,0.178,7.82,281.8,11.3,4.043,4.525,9.36,0,262.8747,577.7391,13.09,1.378
"2023-08-20 09:30:00",266,584.9,104.9,-159.2,26.37,179.6,365.2,425.7,131.2,294.5,480,-185.6,0.179,8.01,291.5,10.16,4.18,4.855,9.28,0,269.4095,577.7391,13.09,1.797
"2023-08-20 09:45:00",267,631.2,114.1,-159.6,31.55,180.4,371.5,471.7,145.6,326,517.2,-191.1,0.181,8.47,286.6,10.59,4.405,5.084,9.2,0,260.5745,577.7391,13.09,2.236
"2023-08-20 10:00:00",268,650.8,117.3,-159.9,35.15,181.8,376.8,490.9,152.5,338.4,533.5,-195.1,0.18,7.916,287.7,7.101,4.644,5.434,9.79,0,302.3838,578.2925,13.09,2.703
"2023-08-20 10:15:00",269,712.1,128.8,-160.6,41.58,183.3,385.5,551.4,170.3,381.1,583.3,-202.2,0.181,7.717,287.1,15.74,5.024,5.898,9.99,0,286.4185,578.2925,13.09,3.195
"2023-08-20 10:30:00",270,752.3,134.9,-160.9,45.5,184.9,391.3,591.3,180.4,410.9,617.4,-206.4,0.179,8.25,282.7,10.46,5.409,6.277,9.67,0,290.3814,578.2925,13.09,3.703
"2023-08-20 10:45:00",271,818,145.6,-160.2,45.28,185.8,391.3,658,190.9,467.1,672.6,-205.5,0.178,10.45,279.1,11.71,5.374,6.313,9.37,0,252.7342,578.2925,13.09,4.228
"2023-08-20 11:00:00",272,864,152.1,-160.1,51.56,186.1,397.8,704.2,203.6,500.5,712.2,-211.7,0.176,10.66,276.7,9.5,5.573,6.37,9.01,0,265.1729,578.1854,13.09,4.763
"2023-08-20 11:15:00",273,909,158.2,-160.6,58.45,187.4,406.4,748,216.7,531.3,750.3,-219,0.174,9.69,281.9,10.19,5.966,6.704,9.06,0,293.1837,578.1854,13.09,5.302
"2023-08-20 11:30:00",274,923,158.7,-160.8,62.19,188.7,411.7,762.4,220.9,541.5,764.5,-223,0.172,9.4,277.7,9.59,6.278,7.025,9.25,0,267.5845,578.1854,13.09,5.837
"2023-08-20 11:45:00",275,950,161.5,-160.4,65.63,190.5,416.5,789.3,227.1,562.2,788.2,-226,0.17,8.94,278.1,9.94,6.488,7.288,9.03,0,276.285,578.1854,13.09,6.364
"2023-08-20 12:00:00",276,992,166.5,-161,70.19,191.4,422.6,831,236.7,593.9,825,-231.2,0.168,9.06,277.5,9.46,6.768,7.603,8.67,0,271.9831,578.0399,13.09,6.885
"2023-08-20 12:15:00",277,1027,171.5,-161.1,71.84,191.4,424.3,866,243.3,623,856,-232.9,0.167,9.18,284.1,13.34,6.683,7.609,9.01,0,273.1868,578.0399,13.09,7.401
"2023-08-20 12:30:00",278,1026,170.2,-161.4,74.94,193,429.3,864,245.1,619,855,-236.3,0.166,8.81,282.3,11.01,7.039,7.987,8.5,0,301.5258,578.0399,13.09,7.906
"2023-08-20 12:45:00",279,1015,167.5,-163.1,80.4,193.5,436.9,852,247.9,604.4,848,-243.4,0.165,7.305,286.5,8.95,7.358,8.42,8.41,0,281.637,578.0399,13.09,8.4
"2023-08-20 13:00:00",280,1029,168.7,-161.3,77.29,195.6,434.2,867,246,621.3,860,-238.6,0.164,8.45,280.1,8.39,7.42,8.49,7.928,0,272.4172,577.7497,13.09,8.89
"2023-08-20 13:15:00",281,1041,171.4,-161.6,82.5,197.5,441.6,879,253.9,625.4,870,-244.1,0.165,7.065,284.8,10.61,7.962,8.93,8.04,0,291.078,577.7497,13.09,9.37
"2023-08-20 13:30:00",282,1027,168.9,-163.2,86.6,198.7,448.5,864,255.5,608.3,858,-249.7,0.164,6.272,275,11.93,8.54,9.47,7.869,0,262.5902,577.7497,13.09,9.83
"2023-08-20 13:45:00",283,1004,164.6,-162.4,79.73,199.5,441.6,842,244.3,597.7,840,-242.1,0.164,7.502,283.5,7.314,8.25,9.47,7.822,0,282.4008,577.7497,13.09,10.29
"2023-08-20 14:00:00",284,979,161.9,-162.1,83.5,199.8,445.3,817,245.4,571.1,817,-245.5,0.165,6.49,290.8,9.66,8.22,9.46,7.785,0,286.8553,577.3281,13.09,10.73
"2023-08-20 14:15:00",285,947,156.7,-163,76.13,199.2,438.3,784,232.9,551.1,790.2,-239.1,0.166,7.595,290,11.74,8.12,9.53,7.193,0,270.1108,577.3281,13.09,11.14
"2023-08-20 14:30:00",286,915,152.3,-163.8,76.52,200.2,440.6,750.8,228.8,522,762.3,-240.3,0.167,6.025,283,13.28,8.55,9.89,6.828,0,281.1032,577.3281,13.08,11.54
"2023-08-20 14:45:00",287,886,147,-162.3,67.19,200.5,430,723.4,214.2,509.2,738.7,-229.5,0.166,7.647,287.1,7.306,8.35,9.66,7.276,0,294.4927,577.3281,13.09,11.92
"2023-08-20 15:00:00",288,840,140.1,-160.8,67.74,203.7,432.2,679.5,207.9,471.6,700.1,-228.5,0.167,6.222,287.7,11.55,8.68,9.96,7.551,0,276.287,577.0818,13.09,12.27
"2023-08-20 15:15:00",289,795.5,132.6,-163.6,65.17,202.4,431.2,631.8,197.8,434,662.9,-228.8,0.167,5.54,279.2,10.04,9.63,10.27,7.808,0,272.1125,577.0818,13.09,12.63
"2023-08-20 15:30:00",290,743.6,124.2,-162.3,57.2,202.6,422.1,581.4,181.4,400,619.4,-219.5,0.167,6.354,284.2,15.69,9.61,10.05,7.662,0,269.4575,577.0818,13.09,12.98
"2023-08-20 15:45:00",291,691.2,115.7,-160.4,48.28,201.3,410,530.8,163.9,366.9,575.5,-208.7,0.167,7.95,280.9,14.59,9.08,9.43,7.042,0,285.3783,577.0818,13.09,13.33
"2023-08-20 16:00:00",292,628.4,105.6,-160.6,42.66,199.9,403.1,467.9,148.2,319.6,522.9,-203.2,0.168,7.371,285.8,9.58,8.77,9.19,7.046,0,297.3832,576.6493,13.09,13.66
"2023-08-20 16:15:00",293,577.1,96.9,-160.1,37.85,200.7,398.6,417.1,134.7,282.4,480.3,-197.9,0.168,7.664,291.9,13.82,9.12,9.25,7.149,0,293.3309,576.6493,13.09,13.98
"2023-08-20 16:30:00",294,501.4,85.3,-160.7,31.46,198.1,390.2,340.8,116.8,224,416.1,-192.1,0.17,6.506,285.2,13.55,9.01,8.85,6.839,0,288.7498,576.6493,13.09,14.29
"2023-08-20 16:45:00",295,438.1,74.22,-157.2,26.6,201.9,385.7,280.9,100.8,180.1,363.9,-183.8,0.17,5.311,312.8,19.86,8.85,8.92,10.09,0,281.3733,576.6493,13.09,14.58
"2023-08-20 17:00:00",296,368,60.49,-154.2,18.38,201.5,374.1,213.8,78.87,134.9,307.6,-172.6,0.164,6.768,320.5,23.36,7.913,8.26,18.71,0,352.1705,577.0674,13.09,14.88
"2023-08-20 17:15:00",297,297.4,48.88,-151.1,14.83,199.6,365.5,146.4,63.71,82.6,248.5,-165.9,0.164,4.944,328.6,26.8,7.254,7.244,23.44,0,310.7057,577.0674,13.13,14.93
"2023-08-20 17:30:00",298,52.64,8.16,-142.9,4.02,200,346.9,-90.3,12.18,-102.5,44.47,-146.9,0.169,3.131,35.73,74.36,5.314,5.688,31.94,0,33.86002,577.0674,13.13,14.74
"2023-08-20 17:45:00",299,18.03,5.782,-132.4,3.245,201,336.6,-114.4,9.03,-123.4,12.25,-135.6,0.322,2.908,74.02,43.14,4.07,3.732,32.41,0,65.76869,577.0674,13.13,14.58
"2023-08-20 18:00:00",300,12.95,5.489,-129.5,0.499,201.5,331.4,-116.5,5.989,-122.5,7.461,-130,0.434,2.85,88.2,16.85,3.749,3.222,31.76,0,96.79219,576.6925,13.13,14.5
"2023-08-20 18:15:00",301,5.978,5.004,-128.2,-1.647,201,327.6,-122.3,3.357,-125.6,0.974,-126.6,1.047,3,104.4,12.8,3.49,2.87,31.32,0,83.47198,576.6925,13.13,14.46
"2023-08-20 18:30:00",302,-2.271,4.737,-127.8,-3.467,199.4,323.7,-130.1,1.27,-131.4,-7.008,-124.4,-11.44,1.737,122.9,36.18,3.337,2.44,29.34,0,157.6756,576.6925,13.13,14.41
"2023-08-20 18:45:00",303,-6.394,5.148,-126,-4.863,198.9,320.1,-132.4,0.285,-132.7,-11.54,-121.2,-0.814,1.599,110.2,9.95,3.229,1.955,27.39,0,98.312,576.6925,13.13,14.33
"2023-08-20 19:00:00",304,-7.157,5.36,-124.5,-6.218,198.3,316.5,-131.6,-0.857,-130.8,-12.52,-118.3,-0.755,0.895,117.9,51.55,2.961,1.496,24.87,0,96.729,576.9638,13.13,14.2
"2023-08-20 19:15:00",305,-5.749,6.767,-123.1,-5.97,197.6,314.7,-128.8,0.797,-129.6,-12.52,-117.1,-1.184,1.236,117.3,9.5,3.026,1.049,22.91,0,106.0479,576.9638,13.14,14.02
"2023-08-20 19:30:00",306,-5.638,5.831,-126.5,-8.19,196.5,314.8,-132.1,-2.361,-129.7,-11.47,-118.3,-1.048,1.606,118.9,19.34,3.308,1.542,19.7,0,127.9952,576.9638,13.14,13.78
"2023-08-20 19:45:00",307,-6.34,5.223,-125.7,-9.79,196.9,312.8,-132.1,-4.568,-127.5,-11.56,-115.9,-0.823,1.098,153.5,17.89,3.289,1.466,17.28,0,168.4908,576.9638,13.13,13.48
"2023-08-20 20:00:00",308,-5.799,6.05,-125.1,-10.58,196.2,310.6,-130.9,-4.532,-126.3,-11.85,-114.5,-1.05,0.872,141.2,31.29,3.156,1.169,18.31,0,115.1666,577.1644,13.13,13.13
"2023-08-20 20:15:00",309,-5.556,7.359,-123.2,-11.6,197.5,309.1,-128.7,-4.243,-124.5,-12.91,-111.6,-1.328,1.229,111.7,9.42,3.191,1.05,16.97,0,127.5217,577.1644,13.13,12.74
"2023-08-20 20:30:00",310,-5.104,6.241,-124,-11.7,198,310.3,-129.1,-5.459,-123.7,-11.34,-112.3,-1.253,1.364,135.1,15.87,3.411,1.341,17.85,0,155.889,577.1644,13.13,12.33
